user_id,anime_id,rating
59,1498,10
59,28497,9
59,11761,8
59,21521,8
59,29803,10
59,17247,8
59,22101,10
59,11597,8
59,13663,9
59,10578,9
59,12293,8
59,17875,9
59,7769,10
59,10790,9
59,6896,9
59,24439,8
59,31138,9
59,16009,10
59,17745,8
59,24873,8
59,13535,10
59,28677,9
59,15699,9
59,3588,9
59,18153,10
59,14713,9
59,25429,7
59,12549,7
59,30300,10
59,1519,8
59,6746,10
59,23847,10
59,9513,10
59,20847,8
59,25157,10
59,8246,10
59,889,8
59,6547,9
59,11241,9
59,29998,7
59,12049,9
59,8675,9
59,8861,7
59,18247,10
59,16890,10
59,10589,10
59,79,10
59,21881,9
59,60,10
59,18115,10
59,11633,10
59,14513,9
59,6351,9
59,11757,10
59,17729,8
59,15037,10
59,7724,6
59,23701,10
59,4059,9
59,27821,10
59,9367,9
59,27,6
59,6707,8
59,18677,8
59,14527,8
59,23775,8
59,15451,10
59,30307,9
59,10456,7
59,270,10
59,1726,10
59,10620,10
59,25159,6
59,21647,8
59,14813,10
59,28907,10
59,19163,9
59,6682,10
59,18897,7
59,19769,8
59,18001,10
59,14227,8
59,9330,9
59,23289,7
59,5530,10
59,14967,9
59,18441,10
59,8460,10
59,15225,9
59,21939,10
59,12413,10
59,6594,10
59,15583,9
59,24455,9
59,12859,10
59,4835,9
59,27775,9
59,12445,10
59,16001,9
59,15039,10
59,2966,9
59,4181,10
59,21405,10
59,6201,9
59,15379,10
59,24627,9
59,1818,9
59,10793,8
59,28121,10
59,587,8
59,6922,10
59,22663,8
59,10156,9
59,102,10
59,3358,8
59,4437,9
59,27633,7
59,21995,9
59,2144,10
59,17895,10
59,7662,7
59,9041,10
59,20,10
59,5341,9
59,12467,7
59,14833,10
59,13367,7
59,16742,7
59,22199,10
59,14189,10
59,14289,10
59,22877,7
59,2034,9
59,5630,8
59,20423,10
59,6166,7
59,13667,10
59,8630,7
59,5702,8
59,17777,10
59,2025,9
59,16762,10
59,10408,10
59,1536,10
59,11013,8
59,18277,10
59,28223,10
59,15809,8
59,10588,10
59,121,9
59,3354,7
59,10162,10
59,9331,8
59,13357,10
59,16518,7
59,5072,6
59,16498,10
59,1535,10
59,2404,7
59,25013,10
59,28779,8
59,11113,9
59,22319,10
59,13331,10
59,4898,8
59,22297,10
60,34096,10
60,11771,10
60,39761,10
60,37522,8
60,1,10
60,1535,8
60,38691,10
60,30,9
60,38668,10
60,31933,10
60,10165,10
60,35843,10
60,14719,10
60,437,9
60,15417,10
60,11061,10
60,36649,10
60,918,10
60,32182,10
60,205,10
61,2238,9
61,553,7
61,28805,9
61,4069,7
61,22537,7
61,508,7
61,21105,7
61,11123,9
61,12711,7
61,7058,8
61,11285,7
61,22199,8
61,12695,7
61,14713,8
61,813,8
61,243,7
61,31994,6
61,6728,6
61,16592,8
61,3574,7
61,326,8
61,16602,5
61,8449,7
61,6702,8
61,1532,7
61,3375,7
61,15933,7
61,5525,8
61,8841,8
61,507,7
61,3092,8
61,1482,9
61,1946,6
61,482,7
61,132,7
61,777,9
61,10647,8
61,59,7
61,19383,8
61,15605,7
61,27417,6
61,19251,7
61,747,7
61,3359,7
61,11737,9
61,392,8
61,1535,9
61,8634,7
61,1562,9
61,481,7
61,9926,9
61,20,7
61,853,8
61,120,8
61,21563,7
61,3389,7
61,3470,8
61,10810,7
61,3202,5
61,18507,6
61,907,6
61,6707,7
61,13679,7
61,550,7
61,8986,8
61,3057,6
61,17513,6
61,4814,8
61,10790,8
61,11077,9
61,6609,7
61,20543,7
62,14075,9
62,18507,7
62,27663,9
62,22835,7
62,11319,10
62,11761,4
62,1633,5
62,2167,9
62,12189,9
62,19815,10
62,16870,7
62,4224,10
62,21033,8
62,21327,8
62,25397,7
62,2144,9
62,13599,9
62,30276,8
62,22789,10
62,22319,8
62,226,8
62,21863,9
62,16592,8
62,10589,10
62,11757,10
62,3457,10
62,11005,7
62,936,9
62,154,9
62,13659,10
62,21561,9
62,9989,10
62,5772,8
62,21405,9
62,1689,9
62,11061,10
62,19363,9
62,21185,10
62,881,10
62,8769,10
62,28497,8
62,1311,7
62,25183,7
62,3712,10
62,16668,8
62,9253,10
62,9367,7
62,4437,10
62,20853,7
62,11013,8
62,23079,7
62,11763,6
62,15451,10
62,5764,9
62,5114,10
62,8074,8
62,24703,7
62,27899,8
62,4744,7
62,13667,9
62,133,8
62,2841,7
62,17265,10
62,19315,3
62,20787,10
62,18679,9
62,22199,10
62,21881,9
62,10380,6
62,10779,6
62,6893,7
62,19163,8
62,9936,7
62,6702,10
62,442,9
62,20,10
62,4975,10
62,15583,9
62,269,9
62,6325,10
62,23283,9
62,32,10
62,14345,8
62,17895,9
62,19951,9
62,12293,8
62,18,7
62,14227,9
62,1735,8
62,20159,10
62,2904,10
62,13055,9
62,270,9
62,11759,9
62,9919,10
62,7593,9
62,6547,10
62,9308,6
62,10620,9
62,1575,10
62,4725,9
62,23755,9
62,23273,10
62,21431,9
62,12549,8
62,11703,9
62,59,10
62,10793,10
62,19841,7
62,7817,9
62,384,8
62,6033,8
63,9735,10
63,101,10
63,2683,10
63,50,10
63,2951,10
63,1194,10
63,4884,10
63,2167,10
63,3588,10
63,831,10
63,2966,10
63,2034,10
63,6945,10
63,918,10
63,4224,10
63,3269,9
64,31772,6
64,39792,6
64,199,9
64,34152,8
64,31043,5
64,40515,5
64,38408,6
64,16592,4
64,34612,8
64,36456,8
64,36704,8
64,9253,9
64,32,8
64,32189,8
64,28851,9
64,38000,8
64,523,8
64,22535,8
64,40221,7
64,6211,8
64,39582,3
64,31478,7
64,32995,8
64,21105,5
64,31964,8
64,2890,6
64,40542,8
64,1535,9
64,10161,8
64,26213,6
64,34134,7
64,164,8
64,35848,8
64,37999,7
64,22145,8
64,6707,7
64,32901,4
64,32093,9
64,34103,9
64,19469,7
64,36896,6
64,38680,9
64,39533,8
64,33028,7
64,35222,8
64,431,9
64,31240,7
64,38249,7
65,164,10
66,4224,10
66,34902,10
66,8074,10
66,34451,8
66,22319,10
66,31716,8
66,30015,9
66,32899,10
66,2034,10
66,21995,10
66,427,10
66,154,10
66,23289,9
66,11887,10
66,4789,10
66,34712,10
66,25015,10
66,31964,10
66,21431,9
66,10083,9
66,26443,8
66,23273,10
66,2001,10
66,3712,10
66,5530,10
66,28171,10
66,24765,10
66,24439,8
66,16498,10
66,31430,9
66,31229,10
66,30276,10
66,31859,10
66,32281,10
66,28851,10
66,523,10
66,33478,8
66,9656,10
66,35076,9
66,28223,10
66,35788,10
66,31764,10
66,32729,10
66,226,8
66,32360,9
66,22729,10
66,18153,10
66,12531,10
66,1195,10
66,64,10
66,31798,9
66,22535,10
66,2404,8
66,33421,9
66,31771,10
66,534,10
66,1212,9
66,30307,9
66,32379,10
66,31240,9
66,36027,9
66,322,10
66,33,10
66,28675,10
66,1250,10
66,31414,10
66,34599,10
66,28623,9
66,33222,8
66,32282,10
66,31338,7
66,34984,10
66,31109,8
66,27899,10
66,34542,10
66,10793,10
66,13759,10
67,227,9
67,8937,8
67,19315,5
67,22789,8
67,72,8
67,30276,7
67,29093,7
67,29758,5
67,2031,8
67,1571,7
67,7592,6
67,28907,8
67,7674,7
67,11761,6
67,10076,6
67,31765,8
67,36407,4
67,8078,6
67,32648,7
67,4789,7
67,9062,7
67,18671,6
67,10713,7
67,4744,6
67,3359,6
67,11783,6
67,38249,7
67,10294,7
67,9919,8
67,18897,7
67,651,1
67,10805,7
67,15699,7
67,15809,8
67,11843,8
67,21881,8
67,6324,7
67,3627,6
67,17247,6
67,8769,10
67,79,5
67,240,8
67,2034,6
67,33255,8
67,20853,8
67,10073,7
67,10418,8
67,6098,7
67,2924,7
67,204,7
67,32323,7
67,4884,8
67,2904,10
67,4186,8
67,5630,7
67,1555,6
67,10716,7
67,30307,6
67,33502,8
67,8086,7
67,18857,7
67,11111,10
67,10087,7
67,71,10
67,9736,6
67,16,8
67,6676,7
67,18677,7
67,21561,8
67,330,6
67,33988,6
67,2494,7
67,14669,8
67,37078,7
67,8675,6
67,343,10
67,13161,6
67,32485,6
67,19369,7
67,10721,9
67,3784,8
67,33674,8
67,15583,8
67,35790,8
67,790,9
67,306,7
67,7465,8
67,10714,7
67,1536,6
67,31043,8
67,16904,7
67,4280,8
67,2025,8
67,11433,8
67,7079,7
67,73,10
67,5958,6
67,9367,7
67,35015,7
67,174,5
67,38329,8
67,16762,8
67,11531,6
67,38040,9
67,37999,6
67,5909,7
67,9213,8
67,2369,6
67,355,7
67,17074,7
67,1691,7
67,17831,8
67,31637,9
67,38659,7
67,918,10
67,10568,7
67,30911,8
67,39587,8
67,32937,8
67,39959,7
67,10491,7
67,28121,7
67,30240,8
67,31764,8
67,846,10
67,10447,5
67,4654,8
67,8516,7
67,1195,7
67,9515,6
67,15197,7
67,3652,8
67,18153,7
67,22535,9
67,35247,8
67,10156,6
67,9330,7
67,14967,8
67,4063,7
67,5507,7
67,2795,7
67,11701,7
67,36474,6
67,10456,8
67,9750,7
67,3712,7
67,2167,8
67,3407,7
67,6945,8
67,10717,7
67,4087,8
67,8424,9
67,10624,8
67,2476,8
67,25,9
67,33475,7
67,28977,9
67,2508,8
67,30544,5
67,5204,8
67,40591,8
67,11013,7
67,4282,8
67,9756,10
67,34612,7
67,11179,8
67,1519,8
67,24455,6
67,24231,6
67,11499,5
67,19815,9
67,10110,6
67,6291,10
67,37105,8
67,1818,6
67,31931,6
67,16706,9
67,6880,8
67,19685,6
67,38472,6
67,10578,6
67,17827,5
67,37924,7
67,6594,7
67,20545,6
67,1543,6
67,13239,8
67,33581,6
67,59,10
67,4975,7
67,3667,8
67,32900,7
67,64,8
67,9331,8
67,2593,8
67,126,6
67,35203,6
67,28025,8
67,10582,5
67,121,8
67,35073,7
67,15117,9
67,9989,9
67,31181,8
67,8277,8
67,770,9
67,5940,7
67,2966,7
67,98,7
67,34504,6
67,5356,7
67,37932,8
67,7769,5
67,2131,8
67,16011,7
67,35507,7
67,16700,9
67,14199,7
67,8630,6
67,9260,8
67,8888,7
67,34620,7
67,3230,7
67,13863,6
67,5530,7
67,7724,10
67,10155,7
67,2787,7
67,7858,6
67,857,6
67,38084,8
67,756,7
67,34626,8
67,32380,8
67,5114,7
67,29786,7
67,11021,6
67,32182,7
67,30831,8
67,39017,7
67,11597,8
67,37210,7
67,8407,6
67,2926,7
67,4192,7
67,13757,7
67,11617,6
67,934,10
67,1140,8
67,6512,7
67,517,8
67,14345,7
67,7627,5
67,11741,7
67,3653,7
67,10119,6
67,226,8
67,4214,7
67,1,9
67,37430,8
67,16498,8
67,8100,8
67,26243,8
67,3358,7
67,38573,5
67,3702,10
67,849,9
67,6768,9
67,38671,8
67,31240,8
67,245,10
67,36882,5
67,40483,7
67,1210,10
67,39292,6
67,193,5
67,5081,8
67,146,6
67,34881,6
67,40497,7
67,3572,7
67,10163,7
67,36848,7
67,10719,8
67,395,8
67,6747,7
67,10793,6
67,20031,8
67,34497,5
67,7311,10
67,22147,6
67,10209,6
67,18041,7
67,8934,8
67,30187,8
67,6205,7
67,9958,7
67,9314,8
67,14813,8
67,8425,8
67,20021,7
67,19163,7
67,10080,10
67,13599,6
67,14765,7
67,953,8
67,22865,8
67,14527,5
67,16918,8
67,32262,6
67,1965,8
67,36318,5
67,14467,9
67,60,7
67,125,5
67,11757,10
67,670,5
67,19117,7
67,3654,6
67,6979,7
67,1575,10
67,10798,6
67,37349,7
67,9041,8
67,16524,8
67,196,6
67,12293,7
67,28675,7
67,40496,7
67,3464,5
67,4872,7
68,32951,7
68,33486,9
68,35203,5
68,33502,7
68,12175,4
68,18247,5
68,18195,10
68,39587,9
68,14749,7
68,13655,8
68,28999,8
68,36220,7
68,19111,8
68,26243,8
68,38408,9
68,35847,4
68,40052,7
68,40839,7
68,28497,7
68,22145,8
68,28675,9
68,20785,7
68,35413,6
68,36896,8
68,11757,7
68,14513,9
68,31741,8
68,34973,7
68,34034,7
68,23847,8
68,10110,6
68,28725,8
68,35466,7
68,30749,6
68,39547,8
68,16157,5
68,30296,6
68,27831,8
68,41619,6
68,11887,8
68,38680,7
68,34451,6
68,35849,7
68,35860,8
68,36474,8
68,22199,7
68,20517,8
68,31798,9
68,37475,6
68,24833,10
68,30654,10
68,23385,9
68,17729,6
68,21881,7
68,6746,8
68,19369,5
68,38993,8
68,31716,5
68,23277,7
68,36098,8
68,4224,9
68,10620,5
68,39565,9
68,1535,9
68,33674,8
68,38000,8
68,18115,9
68,37779,9
68,6547,6
68,31240,8
68,36475,6
68,38329,9
68,38524,10
68,15051,8
68,32281,10
68,15809,6
68,9289,8
68,28927,8
68,37999,9
68,17074,9
68,31478,7
68,19815,7
68,38826,9
68,18153,9
68,2787,5
68,15689,8
68,30015,8
68,14741,7
68,35790,8
68,31181,9
68,24997,8
68,11597,9
68,38003,8
68,25835,7
68,39597,8
68,28851,9
68,32937,7
68,35639,6
68,27787,8
68,20787,6
68,32105,7
68,38671,7
68,40497,7
68,40956,6
68,37450,9
68,36456,9
68,11499,6
68,27775,8
68,34126,5
68,33589,3
68,21431,3
68,15583,6
68,28025,8
68,33487,6
68,32093,7
68,14175,8
68,13759,9
68,40540,8
68,34822,8
68,30831,7
68,35507,8
68,30727,7
68,38483,7
68,25397,5
68,38753,7
68,10793,8
68,32949,8
68,31964,9
68,24439,6
68,8630,5
68,20159,7
68,35905,6
68,23289,8
69,10408,5
69,32995,8
69,35120,8
69,7724,7
69,33743,6
69,22199,4
69,15771,9
69,37450,8
69,15605,5
69,8675,9
69,164,10
69,849,8
69,12355,8
69,1887,9
69,24415,7
69,4382,6
69,37965,9
69,27899,8
69,7791,6
69,11113,10
69,15809,9
69,35180,10
69,10370,7
69,2144,6
69,30654,8
69,6702,5
69,14467,7
69,227,9
69,18671,7
69,4437,5
69,6547,7
69,40776,9
69,11771,7
69,30015,10
69,2236,9
69,442,5
69,9863,7
69,22319,8
69,16870,5
69,1689,6
69,38524,10
69,57,8
69,30276,8
69,16662,9
69,16782,8
69,10119,9
69,16498,9
69,23273,8
69,32902,9
69,2167,8
69,20583,9
69,28891,9
69,11111,8
69,35760,9
69,7711,8
69,19647,8
69,4059,8
69,4472,8
69,19,10
69,40052,9
69,415,10
69,34403,8
69,585,7
69,31646,10
69,10162,10
69,263,9
69,199,9
69,24833,9
69,121,7
69,40716,9
69,777,8
69,5962,7
69,268,10
69,523,9
69,10589,6
69,527,9
69,28755,6
69,32281,9
69,387,9
69,28851,9
69,437,10
69,2472,5
69,37779,9
69,5680,6
69,37921,7
69,6325,6
69,25777,9
69,9989,9
69,11617,8
69,11843,10
69,8246,5
70,1,7
70,437,6
70,1535,10
70,30,7
70,322,10
70,9756,10
70,6746,7
70,790,7
70,339,10
71,819,8
71,10029,8
71,2986,9
71,4722,10
71,1195,9
71,2993,9
71,2476,7
71,1110,9
71,1698,9
71,28,9
71,5262,9
71,7082,10
71,71,9
71,406,8
71,1887,8
71,2034,10
71,408,9
71,8074,9
71,478,8
71,170,9
71,2026,10
71,20,10
71,1691,9
71,45,10
71,521,9
71,479,9
71,2167,8
71,57,8
71,74,9
71,248,7
71,35828,10
71,412,8
71,166,7
71,61,9
71,2923,9
71,527,10
71,93,9
71,64,8
71,1699,9
71,853,8
71,889,9
71,123,10
71,1222,9
71,59,9
71,136,9
71,37141,10
71,24,8
71,849,9
71,154,9
71,9656,10
71,4752,10
71,355,9
71,392,9
71,1818,10
71,34541,9
71,2104,9
71,25777,8
71,121,9
71,75,8
71,3230,9
71,3588,9
71,68,9
71,120,10
72,31043,10
72,23273,10
73,5630,8
73,6880,7
73,22319,7
73,19815,9
73,30654,7
73,31553,8
73,15487,8
73,23701,9
73,30503,8
73,6045,8
73,12189,9
73,10067,7
73,16762,9
73,28121,7
73,7311,9
73,14227,8
73,1292,7
73,6372,7
73,31798,7
73,5081,9
73,513,8
73,31859,9
73,31442,7
73,22135,10
73,18397,8
73,11553,9
73,17074,9
73,29803,9
73,11597,9
73,18689,8
73,22729,7
73,21881,6
73,199,8
73,30296,7
73,43,10
73,4224,9
73,20507,9
73,24415,9
73,25157,7
73,28851,9
73,30015,6
73,31043,9
73,16498,8
73,3791,8
73,28999,8
73,17265,9
73,14617,7
73,24833,8
73,468,9
73,16782,9
73,14813,9
73,11061,10
73,24703,6
73,18897,8
73,6347,7
73,8675,7
73,30458,8
73,21855,9
73,28025,9
73,11771,8
73,29583,8
73,12531,9
73,28825,8
73,11757,6
73,10620,9
73,9515,6
73,20031,9
73,8074,6
73,16894,8
73,9201,8
73,28623,7
73,12729,6
73,11617,6
73,30300,6
73,20583,9
73,9656,8
73,14289,9
73,14345,6
73,27899,7
73,23277,8
73,47,9
73,15451,6
73,28387,7
73,20,9
73,31765,7
73,26443,6
73,20545,6
73,24765,8
73,27655,7
73,1689,9
73,6675,9
73,22673,8
73,849,8
73,30276,9
73,31964,7
73,23199,9
73,30230,8
73,24991,8
73,23383,9
73,23321,8
73,23281,9
73,16916,9
73,13709,7
73,17741,6
73,28621,9
73,15689,9
73,21405,9
73,10152,8
73,23289,9
73,24151,9
73,18677,6
73,4382,8
73,22789,8
73,2476,4
73,28927,8
73,237,8
73,9041,6
74,199,10
74,466,7
74,1030,8
74,16706,8
74,10620,9
74,597,8
74,34240,8
74,4155,9
74,8525,8
74,35321,9
74,36704,9
74,17265,8
74,5680,7
74,5630,9
74,4382,7
74,31414,9
74,32902,8
74,465,7
74,9982,8
74,13411,5
74,4224,10
74,32032,5
74,34902,8
74,19163,5
74,9515,4
74,7711,7
74,16528,7
74,32051,8
74,11757,9
74,15379,8
74,18393,7
74,30016,6
74,6045,9
74,10793,9
74,16001,10
74,15323,10
74,25161,9
74,27633,8
74,9999,9
74,32949,9
74,28299,9
74,12445,9
74,33247,7
74,16868,7
74,38000,9
74,23273,9
74,36125,8
74,226,7
74,7054,10
74,30585,6
74,21771,7
74,28851,10
74,33731,8
74,21881,8
74,14289,9
74,2680,7
74,22043,9
74,35222,7
74,5958,6
74,18507,10
74,30415,9
74,32951,8
74,21995,10
74,32615,5
74,249,6
74,37999,9
74,34136,10
74,26243,6
74,16866,9
74,16782,6
74,464,8
74,1689,7
74,11617,4
74,32935,10
74,98,7
74,32491,8
74,6702,10
74,28725,6
74,2385,8
74,20583,10
74,41353,9
74,513,9
74,416,6
74,2386,6
74,459,9
74,19111,9
74,32281,10
74,27787,8
74,22839,8
74,40221,9
74,22101,9
74,34102,6
74,33486,8
74,35806,9
74,530,6
74,16067,9
74,31245,9
74,572,6
74,481,7
74,34280,7
74,11887,8
74,35198,9
74,10863,7
74,849,7
74,6811,6
74,7311,8
74,14227,8
74,34148,6
74,30196,7
74,33487,9
74,38101,6
74,34822,9
74,6399,6
74,33502,8
74,431,9
74,461,8
74,39587,8
74,37497,9
74,21603,8
74,32729,10
74,35434,7
74,9675,7
74,25303,10
74,26213,9
74,36456,8
74,22319,8
74,28891,10
74,23755,9
74,223,6
74,33036,8
74,31964,8
74,72,8
74,28683,7
74,585,8
74,2993,8
74,30831,8
74,20787,7
74,523,10
74,33606,8
74,6927,9
74,34542,9
74,33902,7
74,6637,8
74,20,8
74,34498,5
74,460,9
74,918,8
74,23673,9
74,6372,9
74,15117,7
74,1237,7
74,31490,8
74,9989,10
74,23289,8
74,30745,8
74,34712,7
74,376,6
74,31478,9
74,5252,7
74,37450,8
74,36043,10
74,6547,8
74,31765,10
74,35639,6
74,18897,9
75,32182,8
75,25013,7
75,38000,10
75,31580,6
75,18689,10
75,32189,6
75,512,6
75,35120,7
75,32,6
75,28735,10
75,14713,6
75,21995,6
75,37440,7
75,43,5
75,21105,6
75,37208,10
75,34825,6
75,15933,5
75,6547,6
75,32977,9
75,11771,7
75,31043,9
75,30205,6
75,34636,10
75,32983,8
75,13601,10
75,33095,9
75,31405,8
75,31478,6
75,33253,6
75,30015,8
75,164,10
75,9989,6
75,33654,7
75,33028,7
75,33486,9
75,27899,6
75,27633,8
75,33129,6
75,16916,6
75,28725,10
75,731,6
75,22319,8
75,22265,9
75,16498,10
75,30503,7
75,31772,9
75,4081,8
75,34777,5
75,24211,7
75,32902,9
75,34240,7
75,25303,8
75,10216,8
75,31964,7
75,7762,6
75,35459,8
75,28891,10
75,11111,6
75,26213,8
75,34612,9
75,578,6
75,31588,8
75,47,6
75,20507,8
75,38524,8
75,37985,8
75,28223,7
75,30,7
75,20767,9
75,31680,7
75,16894,8
75,28297,5
75,1041,2
75,5300,8
75,32729,6
75,33255,9
75,28171,7
75,523,6
75,3574,6
75,36896,6
75,433,6
75,38668,8
75,32827,6
75,36904,8
75,32281,10
75,22789,9
75,39491,8
75,34136,6
75,36649,10
75,31051,8
75,21339,10
75,37175,8
75,36704,7
75,32995,10
75,11665,8
75,36949,8
75,10408,8
75,23281,8
75,23289,10
75,9926,8
75,35788,9
75,120,8
75,12531,7
75,226,7
75,32935,10
75,35848,6
75,199,10
75,4898,6
75,13175,7
75,30458,6
75,10800,10
75,20583,10
75,16241,7
75,36028,8
75,32947,4
75,437,8
75,34534,8
75,39533,9
76,186,9
76,33502,6
76,30,9
76,22877,5
76,37497,7
76,10490,6
76,41353,5
76,29758,6
76,37744,5
76,38472,7
76,10213,4
76,38940,6
76,32615,8
76,38790,6
76,14813,8
76,34798,9
76,4224,7
76,29095,5
76,32648,8
76,10620,5
76,11061,9
76,37450,8
76,2001,9
76,8425,8
76,38480,8
76,9041,6
76,32282,9
76,40221,9
76,33475,7
76,35466,9
76,36023,6
76,39576,7
76,30749,5
76,1559,7
76,34577,6
76,25157,5
76,36318,7
76,20787,7
76,37105,9
76,42893,5
76,31798,6
76,15315,6
76,40979,6
76,38555,6
76,1195,7
76,41120,6
76,32936,7
76,9969,8
76,30831,8
76,23321,9
76,37982,5
76,28977,9
76,36456,8
76,37932,8
76,31964,9
76,34542,6
76,23847,7
76,3588,8
76,20583,8
76,35849,5
76,32182,8
76,16049,8
76,32542,8
76,8986,7
76,37349,8
76,34902,6
76,37675,8
76,37141,9
76,185,10
76,21843,7
76,31904,5
76,31559,6
76,38483,6
76,40595,6
76,26243,6
76,205,9
76,14131,8
76,35790,7
76,7791,8
76,32951,7
76,8630,5
76,36949,8
76,28999,10
76,22507,10
76,28223,8
76,36474,6
76,22789,9
76,40497,6
76,34497,5
76,32323,5
76,39523,6
76,4898,6
76,11771,9
76,34626,7
76,17895,7
76,15451,6
76,34933,7
76,15417,8
76,30484,8
76,39547,6
76,21881,7
76,39988,7
76,10719,5
76,15059,9
76,20507,8
76,14741,7
76,28891,9
76,530,8
76,7724,9
76,38000,10
76,31442,6
76,31737,5
76,16498,8
76,35788,9
76,22319,9
76,269,9
76,6213,8
76,33674,7
76,39017,6
76,37210,5
76,523,10
76,5114,8
76,41094,5
76,19815,8
76,32093,8
76,39565,8
76,1689,9
76,4155,9
76,36407,6
76,34280,6
76,35757,7
76,36432,7
76,38671,8
76,33487,5
76,27631,8
76,37521,10
76,38524,8
76,37347,7
76,36633,5
76,33486,8
76,38659,7
76,6702,7
76,25777,7
76,12113,7
76,27899,7
76,38302,6
76,32105,5
76,136,8
76,19163,5
76,23233,4
76,22535,8
76,34403,4
76,30296,6
76,12859,8
76,38297,5
76,41380,5
76,38040,9
76,23273,10
76,10793,6
76,39196,7
76,28121,8
76,38572,7
76,38830,5
76,37779,7
76,18277,6
76,40496,6
76,23755,6
76,37430,8
76,35203,6
76,11757,8
76,28497,8
76,35507,9
76,18679,9
76,33926,9
76,11703,6
76,15809,8
76,30276,9
76,34055,6
76,25283,5
77,45,9
77,230,8
77,696,9
77,527,7
77,263,9
77,1122,6
77,108,9
77,223,8
77,227,7
77,1526,6
77,6877,6
77,1119,6
77,431,9
77,355,10
77,166,8
77,528,6
77,1525,6
77,226,9
77,512,7
77,11019,6
77,154,8
78,2563,8
78,4966,1
78,7724,8
78,962,9
78,6954,6
78,317,1
78,17549,7
78,10075,4
78,5196,7
78,2596,9
78,7528,3
78,15879,6
78,11771,8
78,22535,8
78,13469,5
78,1979,6
78,16067,8
78,12413,8
78,10793,7
78,10687,4
78,3929,2
78,16011,6
78,11111,7
78,14407,7
78,2251,9
78,11739,5
78,8985,5
78,6114,9
78,2164,9
78,6951,3
78,7338,7
78,12477,6
78,8187,2
78,17259,4
78,21863,6
78,3297,10
78,2759,7
78,7662,5
78,18139,5
78,21431,6
78,1982,2
78,20785,5
78,10357,8
78,19211,7
78,199,8
78,11371,4
78,1571,8
78,43,8
78,6769,3
78,18507,5
78,2047,5
78,18831,1
78,22763,8
78,10620,7
78,13807,6
78,22101,7
78,16009,8
78,339,6
78,21667,5
78,5177,7
78,11061,7
78,13585,8
78,16916,5
78,6880,7
78,8074,5
78,17074,9
78,23285,5
78,16762,7
78,12531,8
78,5244,7
78,23251,7
78,25519,7
78,20855,2
78,3784,8
78,18153,5
78,2235,7
78,433,7
78,15037,7
78,13971,5
78,1004,7
78,22145,8
78,15959,8
78,6372,8
78,9756,6
78,10490,6
78,21855,6
78,202,8
78,14807,9
78,16444,6
78,3783,8
78,2593,6
78,9724,7
78,4898,6
78,790,7
78,18897,7
78,8246,5
78,801,8
78,16934,5
78,13411,5
78,11843,7
78,164,8
78,27821,8
78,8100,8
78,24695,4
78,10122,6
78,26,7
78,10049,8
78,5114,9
78,813,7
78,6772,7
78,6675,6
78,4447,6
78,387,9
78,14373,7
78,14837,5
78,15117,7
78,11701,5
78,18247,4
78,13429,1
78,8142,6
78,584,8
78,6007,8
78,11887,8
78,20903,5
78,552,7
78,16524,8
78,13331,8
78,19363,8
78,19117,6
78,6884,5
78,16001,7
78,11577,8
78,19221,7
78,2550,1
78,16782,8
78,10624,8
78,15613,5
78,12189,7
78,578,8
78,11737,5
78,2175,8
78,13969,6
78,13271,7
78,3474,4
78,23281,7
78,11757,7
78,486,8
78,467,9
78,9253,9
78,18679,5
78,770,7
78,23385,7
78,23283,7
78,28631,5
78,16417,6
78,1943,7
78,30,8
78,21273,6
78,20939,5
78,5681,4
78,1192,6
78,5204,7
78,20021,1
78,21469,6
78,9213,1
78,9834,9
78,21471,5
78,19429,3
78,5341,9
78,16592,6
78,4398,3
78,8514,7
78,20423,7
78,7785,8
78,3167,1
78,1313,7
78,23079,4
78,18397,6
78,5081,8
78,2418,7
78,3782,7
78,2236,8
78,16894,7
78,205,7
78,12029,8
78,139,8
78,2953,3
78,2211,3
78,6347,5
78,6746,8
78,2904,7
78,1379,7
78,10516,5
78,22147,7
78,1689,9
78,14353,7
78,13939,4
78,8526,2
78,14345,8
78,10163,6
78,2001,7
78,1989,2
78,21405,7
78,5680,8
78,10568,8
78,8525,6
78,19775,8
78,12565,4
78,19021,4
78,9515,4
78,32,7
78,21591,3
78,12859,6
78,10647,5
78,19669,4
78,20507,6
78,8460,5
78,13629,7
78,10589,5
78,17641,3
78,18119,6
78,15583,6
78,8171,1
78,4099,5
78,1023,9
78,256,8
78,13263,5
78,8876,5
78,2966,9
78,20889,5
78,18115,7
78,18411,5
78,3087,7
78,25159,7
78,13125,10
78,4182,5
78,6573,6
78,19285,1
78,10470,5
78,14813,8
78,1047,5
78,226,5
78,19,9
78,2216,6
78,9136,5
78,15687,7
78,21327,7
78,10067,7
78,21607,2
78,19367,5
78,15039,6
78,16918,8
78,5365,7
78,2952,8
78,28025,6
78,6421,7
78,10417,1
78,20853,4
78,16498,7
78,11597,8
78,11981,7
78,5875,2
78,12355,9
78,12053,8
78,20159,8
78,13601,9
78,15315,8
78,10863,8
78,9252,7
78,10460,5
78,9471,3
78,523,8
78,17247,3
78,12117,6
78,1575,7
78,18055,5
78,2890,8
78,2025,7
78,779,6
78,21603,6
78,2210,3
78,18753,6
78,8408,6
79,14345,7
79,13759,10
79,6347,8
79,11933,8
79,6213,9
79,10431,8
79,8516,8
79,14741,8
79,10080,8
80,136,9
